gene,p_value,fold_change
218901_at,1.8900947162129996e-05,-0.8871447097099454
219884_at,1.9017519411908552e-05,-0.8868906994582391
202551_s_at,1.903001700666936e-05,-0.8868635537479778
216044_x_at,1.9138566956382885e-05,-0.8866284738892778
202449_s_at,1.9637211813876607e-05,-0.8855643597762912
205969_at,1.9762991797490287e-05,-0.8852999357803779
201327_s_at,2.0210636973835942e-05,0.8843714582948486
218547_at,2.031120618926552e-05,-0.8841655108728388
202709_at,2.044984151333014e-05,-0.8838831683628416
212236_x_at,2.0628663831836366e-05,0.8835216125560347
208022_s_at,2.077178800314733e-05,-0.8832343385656012
214733_s_at,2.0809907380648585e-05,0.883158138683382
208740_at,2.1491612117526542e-05,-0.8818170065814036
217428_s_at,2.1867833029140405e-05,0.8810937915129335
217809_at,2.2018891943596877e-05,0.8808066759892957
204026_s_at,2.2464351793480272e-05,0.8799705893866032
217820_s_at,2.2506477243962425e-05,0.879892327530698
204735_at,2.331400336920105e-05,-0.8784179542429006
204773_at,2.333853285388706e-05,-0.8783739193975892
204351_at,2.343566663877101e-05,0.878199970310944
201983_s_at,2.3480873533805778e-05,-0.8781192424883191
208944_at,2.3512914232888444e-05,-0.8780621139648777
207578_s_at,2.397869229585742e-05,-0.8772397438905588
201106_at,2.397975322087235e-05,-0.8772378878313841
220392_at,2.4272852621473824e-05,-0.8767280334355441
217730_at,2.4551167189104326e-05,-0.8762491929622074
214289_at,2.4670008602595557e-05,-0.8760462692245038
210381_s_at,2.4722377022685944e-05,-0.8759571389203069
214582_at,2.5660379296265245e-05,-0.8743898374276626
219976_at,2.6125214421911546e-05,0.8736328745463332
221521_s_at,2.6754224153103087e-05,0.8726283407634301
218667_at,2.6765780070457148e-05,-0.8726100929590614
221923_s_at,2.7026643569073923e-05,0.8722001117618423
201010_s_at,2.878754372951402e-05,-0.8695255407829485
209146_at,2.915154580167489e-05,0.8689917732539566
218078_s_at,2.9267525862549167e-05,-0.8688230079764276
222162_s_at,2.9338669953840898e-05,-0.8687197931418124
212646_at,2.936328044393743e-05,-0.8686841429624927
202956_at,2.953290066837253e-05,0.8684391907562499
217437_s_at,3.0029475795988027e-05,-0.8677295505598738
211577_s_at,3.015133198037259e-05,-0.8675570834746648
216720_at,3.0353815769313658e-05,-0.8672719345782485
214934_at,3.04682176516607e-05,-0.8671116112110981
219392_x_at,3.102776526253893e-05,0.8663354610670067
201762_s_at,3.1907982695052845e-05,0.8651405471728342
212442_s_at,3.205669569704812e-05,0.8649417085726794
209896_s_at,3.288712354942985e-05,-0.8638469454401037
217853_at,3.328029920980702e-05,-0.8633375826900158
205480_s_at,3.3309782557305295e-05,-0.8632996132962292
218773_s_at,3.38288945848636e-05,-0.8626361718140358
212464_s_at,3.42241790601117e-05,0.8621373228398248
204476_s_at,3.4295016917022385e-05,-0.8620484935883836
218865_at,3.467096719920857e-05,-0.8615799039973289
206955_at,3.486337770206578e-05,-0.8613419108508131
202007_at,3.4999548406272354e-05,-0.8611742198289678
214091_s_at,3.501667749556334e-05,-0.8611531688483454
36711_at,3.531750239183763e-05,-0.860785023322315
201346_at,3.6019264960441915e-05,-0.8599374542698486
213511_s_at,3.603647324397503e-05,0.8599168645919892
209392_at,3.662795051090634e-05,-0.8592146772724014
201041_s_at,3.779285879540287e-05,-0.8578621031111084
201561_s_at,3.8343411468204766e-05,0.8572363279694597
221922_at,3.8424413938859694e-05,0.8571449655891292
209487_at,3.8831296766366e-05,-0.8566887418539445
205006_s_at,3.948365969786815e-05,-0.8559664846253066
202200_s_at,3.951447541256728e-05,0.8559326430323093
206208_at,3.973041122983912e-05,-0.8556961914994337
202439_s_at,4.0185578846811455e-05,-0.8552016764920656
212530_at,4.035702856059059e-05,-0.8550167578217454
216333_x_at,4.092741357923113e-05,-0.8544067882841462
211340_s_at,4.1649734168156764e-05,-0.853645604430205
202187_s_at,4.194921367760662e-05,-0.8533336128293914
202975_s_at,4.198799379574059e-05,-0.8532933643352498
217865_at,4.216204124660868e-05,-0.8531131521142419
202546_at,4.280729950636958e-05,0.8524510309460793
212390_at,4.300954265512146e-05,-0.8522454153014967
205945_at,4.347846975070913e-05,-0.8517721120230757
201009_s_at,4.36745767143572e-05,-0.8515755834395684
201030_x_at,4.4016611291615024e-05,-0.8512347719170522
48031_r_at,4.430820010794073e-05,-0.850946167723099
208451_s_at,4.508317786970162e-05,0.8501876339377206
200758_s_at,4.5667198087661584e-05,-0.8496239867088868
203088_at,4.567313820983597e-05,-0.8496182883586716
32625_at,4.631178431656655e-05,-0.8490096255751436
202260_s_at,4.6943354963958984e-05,-0.8484153433242827
212640_at,4.7160697943085287e-05,-0.8482125529932498
209220_at,4.9026696687338375e-05,-0.8465064364096091
208869_s_at,4.90996563140475e-05,-0.8464409632510926
218418_s_at,4.916837683255349e-05,-0.8463793769808929
213935_at,4.9435973411828786e-05,-0.8461403219385486
201706_s_at,4.9456707944575794e-05,-0.8461218492359367
209189_at,5.015137881020924e-05,-0.8455070856219677
203608_at,5.3079341107673626e-05,-0.8430000766696377
203432_at,5.3223675328264436e-05,0.8428798489048092
207977_s_at,5.3496226064152015e-05,-0.8426536439855729
210831_s_at,5.3826974586742616e-05,-0.8423805730778335
212590_at,5.421582331590274e-05,-0.8420615230147074
212446_s_at,5.533949923559105e-05,0.8411513688775951
208782_at,5.5432349461324306e-05,-0.8410769330012089
212262_at,5.756940142627216e-05,-0.8393949929807218
213620_s_at,5.810875875296564e-05,-0.8389796813064008
212621_at,5.8269215802038295e-05,0.8388568191775913
203216_s_at,5.8287555305624576e-05,0.8388427966398004
202297_s_at,5.851434160429416e-05,0.8386697321512264
204005_s_at,5.907794615859188e-05,0.8382423220856616
219523_s_at,5.931884189922763e-05,-0.8380607940350706
202646_s_at,6.015303658905167e-05,-0.8374374355357161
212116_at,6.0358456806041494e-05,0.8372851672607249
218585_s_at,6.0479092479060456e-05,0.8371959701399275
215017_s_at,6.142163267883525e-05,0.8365047029822805
201278_at,6.143042348724764e-05,-0.8364983022652215
204273_at,6.192081582848394e-05,-0.8361425820808928
217022_s_at,6.299469690110278e-05,0.8353726694272283
217776_at,6.331399761247866e-05,0.8351461010492776
218999_at,6.387751892571326e-05,-0.8347488179275386
201291_s_at,6.466471096761615e-05,0.834199265442042
207069_s_at,6.469889943438316e-05,-0.8341755390080565
213227_at,6.471747645554166e-05,-0.8341626516370785
202016_at,6.713566695258242e-05,-0.8325137510029093
204053_x_at,6.806096279354371e-05,-0.8318973798866046
203721_s_at,6.867608286709168e-05,0.8314919208572866
221042_s_at,6.912077221536952e-05,-0.8312008976946295
202375_at,7.119328501215822e-05,0.829867093382467
212235_at,7.139005670098377e-05,-0.829742338440147
213648_at,7.235586283592698e-05,0.8291346019992953
208079_s_at,7.264487437816925e-05,0.8289542048826277
202350_s_at,7.303290137500297e-05,-0.8287130489354659
202073_at,7.326530317643919e-05,-0.8285691820169867
218024_at,7.332709601179034e-05,-0.8285310008599313
208949_s_at,7.431167865199044e-05,-0.8279266342359515
204415_at,7.478058393510261e-05,0.8276414153758009
206637_at,7.520778457109315e-05,-0.8273830059496957
205730_s_at,7.550314551267313e-05,-0.8272051407120581
210203_at,7.576664697692664e-05,-0.8270470055364945
203066_at,8.016992641874301e-05,0.8244773522500116
202023_at,8.068260942084269e-05,0.8241867272781048
205794_s_at,8.120524398294804e-05,-0.8238922198866738
204754_at,8.267910694291176e-05,-0.8230710666480117
211430_s_at,8.270456331134829e-05,0.8230570034921785
222266_at,8.297235094517208e-05,0.8229093093523996
215492_x_at,8.37627045949295e-05,-0.8224759669697217
209576_at,8.461725164602606e-05,-0.8220116760932581
211675_s_at,8.487522637408849e-05,-0.8218723685377756
214280_x_at,8.53521681464141e-05,0.8216158491234846
203316_s_at,8.589884050041742e-05,0.8213234563178895
203920_at,8.715895224486821e-05,-0.8206559957282287
204070_at,8.741515927231153e-05,0.8205213829221081
201464_x_at,8.800576780073736e-05,-0.8202124623833036
207196_s_at,8.804093359429286e-05,-0.8201941294694156
211931_s_at,8.819440502363729e-05,0.8201141999353639
201426_s_at,8.83929075285712e-05,-0.8200110088802883
209663_s_at,8.857347968031461e-05,-0.8199173254092436
218176_at,8.86524409267142e-05,0.8198764148198825
204451_at,9.083319252433055e-05,0.8187596969585303
204079_at,9.094436759505291e-05,-0.8187034350049114
207165_at,9.277260524854857e-05,0.817787259751696
201058_s_at,9.450813912214613e-05,-0.816932901300694
214774_x_at,9.465355568908234e-05,0.8168619785282886
222036_s_at,9.506165682639879e-05,0.8166634771142312
202108_at,9.51077401708743e-05,-0.8166411117294909
208682_s_at,9.547965186523814e-05,0.8164609806545013
203282_at,9.569957614962845e-05,-0.8163547687334118
210963_s_at,9.591229923260134e-05,-0.8162522496951005
214213_x_at,9.672134530387599e-05,-0.8158642566193318
209074_s_at,9.6790698463035e-05,-0.8158311371810406
221973_at,9.71952899876359e-05,0.8156383628556665
207036_x_at,9.759851931324991e-05,-0.8154469762944512
209163_at,9.864833078329272e-05,0.8149521167916947
221796_at,9.86888775899588e-05,-0.8149331019352282
201631_s_at,0.0001004285182090186,0.8141240233714484
219494_at,0.00010096345542212027,0.8138778432976309
203804_s_at,0.0001019545567185296,0.8134249124650912
217198_x_at,0.00010199343393780629,-0.8134072289672117
201427_s_at,0.00010311145738957237,-0.8129013447003346
209806_at,0.00010336639267658978,0.8127867032862353
220720_x_at,0.00010348567143154603,0.8127331549712282
215281_x_at,0.00010349163322969755,-0.8127304800170315
206538_at,0.00010425524175087515,-0.8123890371313818
218053_at,0.00010555210749591241,0.8118144261292427
205863_at,0.00010596747695978419,-0.8116317682424001
216420_at,0.0001079611502186396,-0.8107641836274888
212173_at,0.00010963625963384453,-0.8100466270631788
209439_s_at,0.00011036537627206703,-0.8097374671748825
209104_s_at,0.00011115084646462442,0.8094065219494129
202886_s_at,0.00011377920249557608,-0.8083146419670788
202043_s_at,0.00011425190467907994,0.8081207526203356
209529_at,0.00011445426937069311,0.8080379752260529
208781_x_at,0.00011508888420203668,-0.8077792617841895
218816_at,0.00011525535362539766,0.8077116159196509
203407_at,0.00011736242602301762,-0.8068631254362097
218837_s_at,0.00011923831578056341,-0.8061195149446292
216207_x_at,0.0001192689102312366,0.8061074771808223
57588_at,0.00011964601507771786,-0.8059593349452179
201074_at,0.00012081008994057065,0.8055047498725466
201409_s_at,0.00012094467797010565,0.8054524534248932
201136_at,0.00012100815489974969,0.8054278070872893
213720_s_at,0.00012121649367246398,0.8053469989170252
211980_at,0.00012191831342964623,-0.8050757275383689
201385_at,0.00012217725869775325,0.8049760034723475
201724_s_at,0.00012536513134927155,0.8037640733064837
212012_at,0.00012681633253433394,-0.8032217926456624
201028_s_at,0.00012750851760925342,-0.8029651588481298
203685_at,0.00012992824740244369,-0.8020780408503696
211719_x_at,0.00013045984877140844,0.8018851955777222
220868_s_at,0.00013054048483913708,-0.801856007329987
204782_at,0.00013107742781772266,-0.8016620716542495
207455_at,0.00013162033662326433,-0.8014667270977267
201061_s_at,0.00013179971150460354,-0.8014023498633165
201681_s_at,0.00013619524982221533,0.7998496069984786
210335_at,0.0001374348978613208,-0.7994200764240988
216226_at,0.0001383617859653899,-0.7991012503373109
214723_x_at,0.00013862109360005448,0.7990124086872251
200608_s_at,0.0001388957029298035,0.7989184919265304
210678_s_at,0.00013889842186616582,-0.7989175629054981
213689_x_at,0.00014112917184122285,-0.7981609578044716
214344_at,0.00014120471120360062,-0.7981355311470513
218487_at,0.00014226558949501704,-0.7977797605463492
221631_at,0.00014248276312801803,-0.7977072329494472
220157_x_at,0.00014463104808423786,-0.7969952443741617
201307_at,0.00014481249465551083,-0.7969355576825108
212224_at,0.00014527302740508603,-0.7967843757441628
205752_s_at,0.00014531796832532824,-0.7967696464492027
204093_at,0.00014650799196746806,-0.7963811429658556
212328_at,0.000146600259021776,-0.7963511428151999
218834_s_at,0.00014671969293774038,0.7963123354131503
208981_at,0.00014852620828688278,-0.7957288826163613
219007_at,0.0001490948506084542,0.795546584563136
209283_at,0.00015040889227375674,-0.7951277693413814
203743_s_at,0.0001510353874704253,0.794929280308559
210495_x_at,0.00015202300875865154,0.7946179178242061
219362_at,0.00015213431420107285,0.7945829444168369
202089_s_at,0.00015221791524054184,0.7945566915900236
207542_s_at,0.00015261795414919162,-0.7944312534845452
214428_x_at,0.00015321031872600398,0.7942460658626241
218440_at,0.00015519805501861496,-0.7936294502697221
202732_at,0.00015534517883456934,-0.793584101588126
220200_s_at,0.00015613724292417246,-0.7933406397807897
207941_s_at,0.00015927793340119833,0.7923863675994354
212647_at,0.0001601154564966012,-0.79213483032492
212713_at,0.00016175855597945618,-0.7916448625891838
204290_s_at,0.00016208182887560342,-0.7915490051314712
217986_s_at,0.00016221692836462117,0.7915089975127141
204663_at,0.00016221979641769382,-0.7915081485169981
218541_s_at,0.00016433665780482418,0.7908852700634388
218640_s_at,0.00016745643545963102,0.7899806667550855
220326_s_at,0.00016757144240805386,-0.7899476179936176
202548_s_at,0.0001676236852955523,-0.7899326122311336
201802_at,0.0001686909519825983,-0.7896270021628486
204942_s_at,0.00016991414795157898,0.7892789305469905
210413_x_at,0.00017001351503635395,-0.789250756461029
216908_x_at,0.000171628279999272,-0.7887950323305912
203918_at,0.0001716631838542262,-0.788785225441963
209822_s_at,0.0001727546372650239,-0.7884794866130296
218780_at,0.0001749686640080584,-0.7878647322452058
201718_s_at,0.00017631619561061837,-0.7874940789278493
33494_at,0.00017690243681242666,-0.7873336427227737
219048_at,0.0001771896356308258,0.7872552243004077
217943_s_at,0.0001775786696833083,-0.7871491871363016
205644_s_at,0.00017788046403638465,0.7870670761058893
217842_at,0.00017877136382590252,0.7868254316441042
205286_at,0.0001788617981140067,0.7868009647632687
210157_at,0.00017999158630811345,-0.786496260786715
211432_s_at,0.00018163702187023984,-0.7860556301508601
216063_at,0.0001822659086432471,-0.7858881934966704
200986_at,0.00018298801575381536,-0.7856965940468711
204320_at,0.0001869018302756206,0.7846701131238426
221599_at,0.0001891358597412724,-0.7840930512369795
209326_at,0.00019264655907989705,0.7831988050955876
210839_s_at,0.0001985644320880923,-0.7817248928966991
212566_at,0.0001993753405093838,-0.7815260930180663
217605_at,0.00020003294319700617,-0.7813654240576785
204112_s_at,0.0002002965932298998,-0.7813011444886446
202421_at,0.0002004096982934745,0.7812735926692971
216925_s_at,0.00020051860421531703,-0.7812470772908069
206365_at,0.00020185216540487706,-0.7809234672679646
204734_at,0.00020547502736376113,0.7800541760029331
213817_at,0.00020634053284459847,-0.7798485944268055
213931_at,0.0002071194784661419,0.7796642520384109
215918_s_at,0.00020789241419877664,-0.7794819628276138
200831_s_at,0.00020925446083728516,-0.7791622534098441
222018_at,0.000209279941017058,0.7791562908238265
218581_at,0.00021014533975410122,-0.7789541763434036
200675_at,0.00021045734022999646,-0.77888149660959
213301_x_at,0.000211240701188,0.7786994515886754
202220_at,0.0002122538291639362,0.7784649320047581
212950_at,0.00021544062533945257,-0.7777339211180677
201247_at,0.0002159887638935829,0.7776091909482328
218542_at,0.00021892224289370342,0.7769465905244692
209952_s_at,0.00021940822717567322,-0.7768376097779405
221524_s_at,0.00022093427714089313,-0.7764968374965707
207843_x_at,0.00022420446942146514,-0.7757738387902521
213901_x_at,0.000225639229355471,-0.7754596944755403
201026_at,0.00022621640819372982,-0.7753338387187244
212963_at,0.00022689890773031903,-0.7751853987432716
214724_at,0.00022699840756336878,-0.7751637924420218
213381_at,0.00022938342859750698,-0.774648481919748
205980_s_at,0.00023115080831869419,0.7742697950829867
201893_x_at,0.00023188525919544826,-0.7741132125128736
201911_s_at,0.0002327202034639464,0.7739357591600347
216862_s_at,0.00023284302920500053,-0.7739097041267975
204438_at,0.0002330857095667553,-0.7738582615324725
31874_at,0.0002349614365124111,-0.7734623076011211
215587_x_at,0.00023699672461934237,0.7730359523223225
201920_at,0.00023958222107982148,0.7724991766047239
210222_s_at,0.00024119763147272298,-0.7721665029898517
214434_at,0.00024183167816868128,-0.7720364895938597
212494_at,0.00024277779526266812,-0.7718430677717809
206324_s_at,0.00024665172595444713,-0.7710582642644896
211898_s_at,0.00024808029149869337,-0.7707717197604018
203299_s_at,0.00024882288619103597,-0.7706233683993408
205156_s_at,0.0002509817737965551,-0.7701943822489417
210579_s_at,0.0002519965380831581,-0.7699939142334696
205808_at,0.00025259559014710885,-0.7698759193817215
221610_s_at,0.0002571528889496517,0.7689866151500236
212120_at,0.0002603751487008105,-0.7683665436210012
207828_s_at,0.0002617854876274558,0.7680973667799964
218814_s_at,0.00026218732636395094,-0.7680209163335632
222122_s_at,0.00026421805683188006,0.7676362088618136
219083_at,0.0002654671582685276,0.7674009251991278
205830_at,0.0002660511587748294,0.7672912708963462
209774_x_at,0.000266443049818104,-0.7672178119946096
202936_s_at,0.00026823233349980294,0.7668836741742651
205412_at,0.00026851770946731987,-0.7668305717413658
211499_s_at,0.0002702424557539801,-0.7665107342227694
219676_at,0.00027151372813903786,0.7662761895008778
212780_at,0.0002715425576458607,-0.7662708822996938
204362_at,0.000274575360926556,-0.7657154519377505
222033_s_at,0.0002746186839247162,-0.7657075587013534
203569_s_at,0.0002783138214394216,0.7650385037387872
204623_at,0.00027844589238223695,0.7650147421046412
200602_at,0.0002803210656621964,0.7646784831660073
203992_s_at,0.00028083584005556776,0.7645865351010028
207437_at,0.00028154899291940035,-0.7644594089201115
219681_s_at,0.00028417870439160413,0.7639931844489363
211979_at,0.00028442994715081134,0.763948849288315
