symbol,gene,p_value,log2FC,p_adj,significant
SENP6,202318_s_at,0.26187601585493175,0.15162751343689074,0.5454814837256844,False
SENP7,220735_s_at,0.25602841239648133,-0.21216815117025156,0.5394365651882369,False
SEP15,200902_at,0.05585469245353751,0.322617936545214,0.2458857504295952,False
SEPHS1,208939_at,0.2758614671008734,0.1272556298844556,0.5595304160330331,False
SEPHS2,200961_at,0.03729843327915074,0.2853323453095875,0.19742347495527696,False
SEPP1,201427_s_at,0.00010329705454792803,-0.6294910661367403,0.00336024564451311,True
SEPT10,214720_x_at,0.003763256321483556,-0.5008292435715642,0.048697236127536625,True
SEPT11,201307_at,0.00014504330563988506,-0.6316924519240938,0.004421340601331818,True
SEPT2,200015_s_at,0.3000673656597559,-0.12727950148483735,0.5800642933110385,False
SEPT4,210348_at,0.11681268116023968,-0.23586371076635881,0.36353868356056157,False
SEPT5-GP1BB,209768_s_at,0.1874298250098516,0.17872271595876565,0.4600438385456519,False
SEPT6,213666_at,0.0022158511924900348,-0.5322320448838074,0.03366216231723704,True
SEPT7,217721_at,0.628212381573471,-0.0868277860494544,0.819248372473914,False
SEPT8,208999_at,0.00042031147026404226,0.6301701208744284,0.010114255390813882,True
SEPT9,41220_at,0.04094999240044436,0.4061646747021488,0.20799833158402137,False
SEPW1,201194_at,0.6193829734377709,-0.13955746947820558,0.8151216583195043,False
SERBP1,209669_s_at,0.24485453639045945,0.22432590832028687,0.5272606913788759,False
SERF1A /// SERF1B,219982_s_at,0.5465465527458304,0.09719423816761363,0.7705192133089007,False
SERGEF,220482_s_at,0.8372937016595439,-0.038442179916708064,0.9285172116548838,False
SERHL /// SERHL2,214243_s_at,0.2144036331352245,0.32248886096239104,0.49298897504408296,False
SERHL2,217276_x_at,0.06798057251217353,0.41716351256058015,0.27215326731509926,False
SERINC1,208671_at,0.033017961841585286,-0.7892214636137602,0.18416501720051187,False
SERINC2,220490_at,0.14986837375259832,-0.2444348507291796,0.4147437869261237,False
SERINC3,221473_x_at,0.03660489510127466,-0.2718740346981381,0.19541611824190305,False
SERINC5,212812_at,0.9038933514426857,-0.019756557448088685,0.9605684978325723,False
SERP1,200970_s_at,0.1945675917762315,0.23412470814230968,0.46944022589292134,False
SERPINA1,211429_s_at,0.08335747411897776,0.3393433750879957,0.30408599305587786,False
SERPINA10,220626_at,0.40125385656199475,-0.09687400227844023,0.6631885488030926,False
SERPINA2,208531_at,0.1567577614919691,-0.14846212176397522,0.42339796355461184,False
SERPINA3,202376_at,1.1021353947779082e-05,0.8056697603437541,0.0005362201528785181,True
SERPINA4,213874_at,0.130538585076647,-0.19948760727087667,0.3863449716114922,False
SERPINA5,209443_at,0.8745366110709046,-0.026233974931477277,0.9465269678997059,False
SERPINA6,206325_at,0.2693449965167868,-0.23277440050861564,0.5533156431267962,False
SERPINA7,206386_at,0.5977136548239965,0.11758094902592653,0.8033568593065392,False
SERPINB1,213572_s_at,0.14061845448235072,-0.19024945153875628,0.40119020055180615,False
SERPINB10,214539_at,0.3887205367960057,-0.12852793186019795,0.6541202024939885,False
SERPINB13,216258_s_at,0.025967660539585574,-0.5095896909390412,0.16024297419096797,False
SERPINB2,204614_at,0.056829344725056054,-0.3670638473995389,0.24781375508971118,False
SERPINB3,209719_x_at,0.008018492181477564,-0.34994869437374376,0.0782980110779424,False
SERPINB3 /// SERPINB4,210413_x_at,0.00018283310147809126,-0.48438688909741323,0.005250090206490087,True
SERPINB4,211906_s_at,0.1323204445517511,-0.2823494547484735,0.3898859611848524,False
SERPINB5,204855_at,0.4469581373275626,-0.14045966468604476,0.7007131988282244,False
SERPINB6,211474_s_at,0.020799108370036252,-0.25876481984716193,0.1414733003081556,False
SERPINB7,206421_s_at,0.3044331787046495,-0.11292909059537681,0.5840954469670832,False
SERPINB8,206034_at,0.9889187123075425,0.0019329226262367882,0.9957790043512348,False
SERPINB9,209722_s_at,0.056534446809960004,-0.4255749458721212,0.2474964790307149,False
SERPINC1,210049_at,0.020980533955801704,-0.2878658699322205,0.14193642579809573,False
SERPIND1,205576_at,0.011345014296188819,-0.35280170071067296,0.09806088190922245,False
SERPINE1,202628_s_at,0.2724847679266619,0.20077834826401197,0.5564312759997989,False
SERPINE2,212190_at,0.6635677712172343,0.052957398073306905,0.8385432829627034,False
SERPINF1,202283_at,3.7194462542729604e-06,-1.4970777922389331,0.00021178174816466002,True
SERPINF2,205075_at,0.21367150252499342,-0.18110895416050976,0.4920284020736541,False
SERPING1,200986_at,0.0002007992032723715,-0.9872134451025758,0.0057071538858651195,True
SERPINH1,207714_s_at,0.2830752827342251,-0.0990003310676677,0.5656682382895469,False
SERPINI1,205352_at,0.059071227878225815,0.4074593389270502,0.25221003464466485,False
SERPINI2,207636_at,0.009855374192804548,-0.2922401016211875,0.08974552641531007,False
SERTAD2,202656_s_at,0.5931395476664314,-0.06710496052306603,0.8002383960875661,False
SERTAD3,219382_at,0.9057532729185908,-0.013083623731901639,0.9615483649568822,False
SESN1,218346_s_at,0.5430735013997927,-0.07570189626910029,0.7683396280224356,False
SET,210231_x_at,0.7361038838736158,-0.03929027023000131,0.8804555964558707,False
SET /// SETP4 /// SETSIP,215780_s_at,0.7465683674785468,-0.06241705510380502,0.8858244373016219,False
SET /// SETSIP,40189_at,0.0014743398809400944,0.48859879002680806,0.025179016833450436,True
SETBP1,205933_at,0.35581600436159844,-0.11596301227765338,0.6287915329944841,False
SETD1A,213202_at,0.1577871287609086,-0.20431948964631275,0.4250448005535936,False
SETD1B,213153_at,0.10590202819696884,0.3151915740298836,0.3446221010234395,False
SETD2,220946_s_at,0.0003868371300782044,-0.43127068795167034,0.009493272873934613,True
SETD3,212465_at,0.020965044225110214,-0.3118356200483685,0.1419335572533877,False
SETD4,219482_at,0.0039675120713378075,0.5975807391922618,0.050518897991783066,False
SETD5,221806_s_at,0.0018122371771921641,0.6164485167811922,0.029114694318221338,True
SETD6,219751_at,0.2921564000317112,0.15237703847032602,0.573326381497721,False
SETD8,220200_s_at,0.0001582131968345553,-1.0162942379020672,0.004738527775624188,True
SETDB1,203155_at,0.09942963798793765,-0.16964811084609188,0.3334396878634222,False
SETMAR,206554_x_at,0.10869503051300859,-0.3959941844254775,0.34995994380092943,False
SETX,201964_at,0.48285221138198575,-0.13795020706737482,0.7263048373076069,False
SEZ6L,216047_x_at,0.02131352558264941,-0.30050954400577545,0.14319409410421358,False
SEZ6L2,218720_x_at,0.36817771482341477,-0.16298636591146032,0.6379056076051747,False
SF1,210172_at,0.587988521276902,-0.06106670460165731,0.7975253701189545,False
SF3A1,201357_s_at,0.06346332158091339,-0.23360768456443282,0.2617836111106735,False
SF3A2,209381_x_at,0.03957040473590065,-0.270820286082488,0.20429734215247317,False
SF3A3,203818_s_at,0.4476273934455902,-0.11799413448973262,0.7013416684114813,False
SF3B1,211185_s_at,0.05578415013537426,0.24554513789048116,0.24586475429271096,False
SF3B2,200619_at,0.1654212658429514,-0.13525021244424718,0.434116366361852,False
SF3B3,200687_s_at,0.29112509327698466,0.15077375766247592,0.57241158153102,False
SF3B4,209044_x_at,0.3550658469757939,-0.1297603316587299,0.6281804103343879,False
SF3B5,221263_s_at,0.4340327019043947,-0.09727321518612886,0.6908250497525448,False
SFI1,36545_s_at,0.0217557741246458,0.4860154709837703,0.14469517652320887,False
SFMBT1,213370_s_at,0.7340686192316241,0.03759592120829858,0.8792330166812665,False
SFN,33322_i_at,3.4622186058408943e-10,0.8503886167349464,8.100264911679153e-08,True
SFPQ,201586_s_at,0.07442649298761746,0.3266128196152991,0.2868290458739329,False
SFRP1,202037_s_at,0.00987216398032194,-0.38383504262994883,0.08978833876469951,False
SFRP4,204052_s_at,0.6003155663775546,-0.07989712356588008,0.8048150993075657,False
SFRP5,207468_s_at,0.2681093792353141,-0.2585172305206127,0.5517437474603346,False
SFSWAP,202773_s_at,0.006633909992430371,-0.3534279917994363,0.06923007884639004,False
SFT2D2,214838_at,0.35329942305543005,0.16982249238129477,0.6267471573874809,False
SFT2D3 /// WDR33,218851_s_at,0.2401192027316206,-0.14644628277077132,0.5217356727248282,False
SFTPA1 /// SFTPA2,218835_at,0.7788169366695193,-0.04274970675942846,0.9009130772596775,False
SFTPB,214354_x_at,0.16295487387700142,-0.14432531934919268,0.43119860522517783,False
SFTPC,214387_x_at,0.014421866683298996,-0.28140532332814683,0.11367614266146145,False
SFTPD,214199_at,0.3970124127806459,-0.14263186301310427,0.6603309525340854,False
SFXN1,218392_x_at,0.001259663573487601,0.7821627046073747,0.022527354260051535,True
SFXN3,217226_s_at,0.5047482823035885,-0.08495307084196835,0.7423964339650735,False
SGCA,210632_s_at,0.22017963560875423,-0.1720618183466769,0.5001797145753768,False
SGCB,205121_at,0.04719931412536103,-0.41376168445204,0.22425209310350105,False
SGCD,210330_at,0.1355553975021158,-0.279384368554636,0.3944862116415889,False
SGCE,204688_at,0.0019076719596156943,-0.5328145584652226,0.030255269947413888,True
SGCG,207302_at,1.544248686534023e-06,-1.0587990813196821,0.00010062473410739506,True
SGK1,201739_at,0.15136444200464305,0.2672985477036214,0.4163503099851205,False
SGK2,220357_s_at,0.1387761004820637,-0.24495471917192724,0.3990140526394448,False
SGMS1,212989_at,0.1603558488453943,-0.23086615330804428,0.4283396523401967,False
SGPL1,212322_at,0.09949724585122312,0.282672906090113,0.3334396878634222,False
SGPP1,221268_s_at,0.940300882389145,0.00951369959071613,0.9750895645140226,False
SGSH,35626_at,0.29010294444345136,0.16266630437371887,0.571561795847341,False
SGSM2,212319_at,0.16565059127290693,0.21237559356175595,0.434306670049108,False
SGSM3,214779_s_at,0.6240325641354263,0.07315619838171017,0.8171907396938002,False
SGTA,201396_s_at,0.2012206857149084,-0.22509468622575124,0.47699182764610754,False
SH2B1,40149_at,0.5708373487192595,-0.09705655609957198,0.7857652978447777,False
SH2B2,205367_at,0.0603150677142471,0.3010985288590291,0.25493183874745223,False
SH2B3,203320_at,0.13962463223442526,-0.18680095600118207,0.40004138951290413,False
SH2D1A,211211_x_at,0.05946533379365949,0.3037116688921895,0.25313711600148703,False
SH2D2A,207351_s_at,0.24403955904693092,-0.16670084330404578,0.5263704863268572,False
SH2D3A,219513_s_at,0.16747436294857979,0.25042651621254475,0.43678579455549166,False
SH2D3C,215639_at,0.7999465134462204,-0.030628952322087954,0.9117954767377022,False
SH2D4A,219749_at,0.5541153073609812,-0.07388384273037119,0.7756848469609715,False
SH3BGR,204979_s_at,0.7004918123469281,-0.05798621329941689,0.8588506360396662,False
SH3BGRL,201311_s_at,0.02834940358021388,0.4602467942035915,0.16925385062764464,False
SH3BGRL3,221269_s_at,0.22407415912939432,-0.20846200735084874,0.5047558115527996,False
SH3BP1,213633_at,0.18167017275039105,-0.17599450217209878,0.45372746686807486,False
SH3BP2,209371_s_at,0.43966606322219826,-0.16248930327971856,0.6950254601858856,False
SH3BP4,222258_s_at,0.0017977145932870156,0.6986207969019613,0.0289858714053651,True
SH3BP5,201811_x_at,0.01563873097778893,-0.3647783842464847,0.11958745448801329,False
SH3D21,220193_at,0.5293783289379863,-0.07273639993189285,0.7592240483051406,False
SH3GL1,201851_at,0.1935953036328793,-0.22428319045327783,0.4682388093836372,False
SH3GL2,205751_at,0.7846606372307221,-0.05347307084159958,0.9037055221929761,False
SH3GL3,211565_at,0.06409541094440406,-0.2542740322176078,0.26317266299505354,False
SH3GLB1,209090_s_at,0.0031237392806062526,-0.368045423091953,0.043046556827303115,True
SH3GLB2,218813_s_at,0.08592171270868582,-0.2150322642918292,0.3085367256333266,False
SH3PXD2A,207661_s_at,0.8280248954553193,-0.04143529788203981,0.9246589399662537,False
SH3TC1,219256_s_at,0.09797039829424013,-0.277515920953455,0.3310442002138898,False
SH3TC2,219710_at,0.43579274451577343,-0.1317397584203981,0.6920939153335456,False
SH3YL1,204019_s_at,0.023191488269493504,0.328471732854247,0.1501382722571539,False
SHANK1,220563_s_at,0.16331404245906175,-0.23022798972630465,0.431636437921394,False
SHANK2,213307_at,0.12052944275890018,-0.15914740805041028,0.3697353487054753,False
SHARPIN,220973_s_at,0.11647850591783802,-0.235663046187355,0.36290415930749226,False
SHB,204656_at,0.030005393403956325,-0.33060536243709926,0.17475435996350203,False
SHBG,215689_s_at,0.5370031125568443,-0.08644565396155279,0.7644026246440698,False
SHC1,201469_s_at,0.45318677169856814,0.18597576869202825,0.706003050514088,False
SHC1P1 /// SHC1P1,217048_at,0.8781831901643766,-0.020729330450285133,0.948289903618256,False
SHC2,213464_at,0.29278019961036655,-0.15812105496136297,0.5739439771195388,False
SHC3,206330_s_at,0.19806181226253394,-0.17509259854430592,0.47354199170021927,False
SHCBP1,219493_at,0.705610880279842,-0.0614835232203621,0.8615993367510233,False
SHCBP1L,220996_s_at,0.7720000218701859,0.059801161468502784,0.8979040478577722,False
SHFM1,202276_at,0.6354836483472152,0.06306981981569848,0.82372473505659,False
SHH,207586_at,0.06112337377254974,0.4099205972106752,0.25649946097433635,False
SHMT1,217304_at,0.8358207612057262,-0.0395526697693267,0.9279355299659806,False
SHMT2,214096_s_at,0.0011837441514495268,0.604710017786136,0.021433383897342614,True
SHOC2,202777_at,0.32244491498803984,-0.1351316170280601,0.6005749423849307,False
SHOX,207570_at,0.0636045254232064,-0.27138470312097596,0.26202618598730043,False
SHOX2,210135_s_at,0.005897211409124631,-0.33890958670385096,0.06454202447422601,False
SHPK,219713_at,0.7242469311632941,0.05752270731034681,0.8735260821170058,False
SHPK /// TRPV1,219712_s_at,0.24504801118863342,-0.15349704106687145,0.5273769710199496,False
SHQ1,219083_at,0.00026654689319166944,0.7669429274184658,0.007173266208925084,True
SHROOM2,204967_at,0.14897597554605993,-0.13767208858306823,0.41345518284877986,False
SI,206664_at,0.9285542837402556,0.017948626789391575,0.9704404603068927,False
SIAH1,202981_x_at,0.4091029573511723,-0.09535567640036469,0.6692437128503602,False
SIAH2,209339_at,0.2868627537387716,-0.12630000793397045,0.5687483531952173,False
SIDT1,219734_at,0.5074963023883576,-0.06981274423079675,0.7440808070877598,False
SIDT2,56256_at,0.017416541952352933,-0.39221755931196967,0.12753600239973575,False
SIGIRR,218921_at,0.09601789160110037,-0.24611307458622278,0.32730100635571663,False
SIGLEC1,219519_s_at,0.0037483822249107374,-0.43016303952884183,0.04863124608035043,True
SIGLEC15,215856_at,0.29178926596735605,-0.15438321633325813,0.5731037429078975,False
SIGLEC5,220000_at,0.6460747873079544,-0.0701182746926623,0.8291859064973985,False
SIGLEC6,210796_x_at,0.05572131634356933,-0.2851001720746211,0.2457715938408067,False
SIGLEC7,216537_s_at,0.18678701834208475,0.24915737251392933,0.45981999931372214,False
SIGLEC8,216327_s_at,0.12858604589080483,-0.3351145444087491,0.383242485071005,False
SIGLEC9,210569_s_at,0.05260984986692753,-0.2157386584567451,0.2378383616524135,False
SIGMAR1,201692_at,0.12782268946704337,-0.19158979945074606,0.381976197144089,False
SIK1,208078_s_at,0.9691303325865162,-0.005703482705463614,0.9876574983318244,False
SIK2,213221_s_at,5.639682747550684e-07,-1.0755223590036964,4.424966572664503e-05,True
SIK3,213034_at,0.04048425373083667,-0.24896351232489522,0.20662005213873313,False
SIKE1,204665_at,0.11446814132405614,-0.17125938921218697,0.3590758155105156,False
SIL1,218436_at,0.5745709089848854,-0.14304634180772702,0.7885734108586765,False
SIM1,206876_at,0.06020110565217393,-0.24341526687185677,0.25461398393757034,False
SIM2,208157_at,0.002369394218459449,-0.3359963297153614,0.03536316903545338,True
SIN3B,209352_s_at,0.08691190247117646,-0.2540488547392705,0.3104448065699427,False
SIPA1,204164_at,0.6986024208013046,-0.09536309292647971,0.8579672477246181,False
SIPA1L1,202254_at,0.5077213964234963,-0.08899156308315348,0.7441808482142743,False
SIPA1L3,213600_at,0.025304134647126532,0.3057083505961433,0.15803027812273557,False
SIRPA,202895_s_at,0.12486982547641547,-0.21672968652330482,0.37737864062507276,False
SIRPAP1 /// SIRPAP1,217024_x_at,0.465346043638742,-0.10389574726612683,0.71468094909381,False
SIRPB1,206934_at,0.9710136239946267,-0.004382684233750211,0.9886724506955571,False
SIRPG,220485_s_at,0.15542397772576183,-0.20893980746684093,0.42157873850194905,False
SIRT1,218878_s_at,0.021715482099289828,-0.2685466919560717,0.1444867386140565,False
SIRT2,220605_s_at,0.22582985604646666,-0.19273558670601787,0.5062032675066308,False
SIRT3,221562_s_at,0.1122201161854791,-0.18801495584578998,0.35490223946778304,False
SIRT4,222248_s_at,0.8383787151493007,-0.02436210788930815,0.928994596903729,False
SIRT5,221010_s_at,0.1870267874186449,0.2140613542650165,0.4598265812164819,False
SIRT6,219613_s_at,0.25581990428075113,-0.15452527502401026,0.5393241661680255,False
SIRT7,218797_s_at,0.1885103627246319,-0.16340920042091955,0.46123084886447674,False
SIT1,205484_at,0.7365671333850918,0.050998383787831614,0.8807265852383585,False
SIVA1,203489_at,0.3963167591015604,0.16053369920546245,0.6598764360053853,False
SIX1,205817_at,0.18248816165797127,-0.1621681519390208,0.45485276355979576,False
SIX2,206510_at,0.40253006489733134,-0.11190180668883976,0.6641815235403542,False
SIX3,206634_at,0.4570730924475871,-0.11130763537075872,0.709160264518144,False
SIX5,217661_x_at,0.20184098601730371,-0.17488869442509536,0.4776574651044582,False
SIX6,207250_at,0.788806503514999,-0.03628634179013979,0.9063099576067198,False
SKA1,217640_x_at,0.9820934744171907,0.00580657034488663,0.9931016922507834,False
SKAP1,205790_at,0.5974374208035169,-0.0712969889454449,0.8032900165186407,False
SKAP2,204362_at,0.00027553751103576667,-1.2274385201968325,0.00734259309780256,True
